Time [s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s]
101.94,29.0839371,-87.5304242,-9.76377491,-6.71590629e-05,6.86854158e-05,-0.625710552
101.96,24.1672915,-81.9744479,-9.76358208,-6.54898282e-05,6.74277697e-05,-0.583809026
101.98,19.057772,-76.5668184,-9.76338183,-6.37770785e-05,6.61598521e-05,-0.542615633
102,13.7720434,-71.296607,-9.76317486,-6.20323923e-05,6.48831717e-05,-0.502130375
102.02,8.53727532,-65.463511,-9.76294707,-6.02505005e-05,6.36063832e-05,-0.46207996
102.04,3.14410065,-59.7410496,-9.76271519,-5.84246912e-05,6.23386021e-05,-0.422191098
102.06,-2.39222661,-54.1176375,-9.76247981,-5.65633872e-05,6.10815905e-05,-0.382463789
102.08,-8.05697907,-48.5811753,-9.76224146,-5.46745502e-05,5.98368547e-05,-0.342898033
102.1,-13.8359094,-43.1191162,-9.76200066,-5.27656771e-05,5.8605654e-05,-0.30349383
102.12,-19.2661144,-37.2535895,-9.76174808,-5.0825365e-05,5.739383e-05,-0.263935127
102.14,-24.7881803,-31.4315582,-9.76149574,-4.88415552e-05,5.62078479e-05,-0.22390587
102.16,-30.3880401,-25.6399785,-9.76124413,-4.68203343e-05,5.50495554e-05,-0.18340606
102.18,-36.0516012,-19.8652804,-9.76099371,-4.47676773e-05,5.39205746e-05,-0.142435696
102.2,-41.7646948,-14.0934208,-9.76074493,-4.26894365e-05,5.28222985e-05,-0.100994778
102.22,-46.8321356,-8.09336387,-9.76049427,-4.05705176e-05,5.17614198e-05,-0.0587174305
102.24,-51.92065,-2.06504103,-9.76024803,-3.83959933e-05,5.0745356e-05,-0.0152377761
102.26,-57.0146188,4.00599332,-9.76000672,-3.61720784e-05,4.97762165e-05,0.0294441849
102.28,-62.0977348,10.1346977,-9.75977087,-3.39052657e-05,4.88558337e-05,0.0753284527
102.3,-67.152931,16.3364702,-9.75954102,-3.16023226e-05,4.79857442e-05,0.122415027
102.32,-71.279794,22.565999,-9.75931983,-2.92478172e-05,4.71784219e-05,0.171118872
102.34,-75.3419736,28.8947497,-9.75910757,-2.68276278e-05,4.64470575e-05,0.22185495
102.36,-79.3189571,35.3377712,-9.75890494,-2.43513502e-05,4.57937241e-05,0.274623262
102.38,-83.188727,41.9103261,-9.75871269,-2.18294872e-05,4.52200575e-05,0.329423807
102.4,-86.9276509,48.6277409,-9.7585316,-1.92734849e-05,4.47272151e-05,0.386256586
102.42,-89.4841357,55.134136,-9.75836981,-1.66766406e-05,4.43393225e-05,0.445502316
102.44,-91.8633663,61.7974566,-9.75822216,-1.40352015e-05,4.40808636e-05,0.507541712
102.46,-94.0365112,68.6299412,-9.7580896,-1.13672075e-05,4.39526327e-05,0.572374775
102.48,-95.9724125,75.6430515,-9.75797313,-8.69271239e-06,4.39546822e-05,0.640001505
102.5,-97.6374614,82.8471639,-9.75787371,-6.03390875e-06,4.40862465e-05,0.710421902
102.52,-97.9164562,89.5395611,-9.75780273,-3.41461067e-06,4.43829635e-05,0.783639961
102.54,-97.873222,96.4037745,-9.75775098,-8.62146749e-07,4.487961e-05,0.859659675
102.56,-97.4704488,103.440359,-9.7577193,1.59199957e-06,4.55726762e-05,0.938481045
102.58,-96.66849,110.647147,-9.75770836,3.91306564e-06,4.64575184e-05,1.02010407
102.6,-95.4253734,118.018766,-9.75771864,6.06279742e-06,4.75282555e-05,1.10452875
102.62,-92.694495,124.477706,-9.7577604,7.95712333e-06,4.88014379e-05,1.19054078
102.64,-89.4916822,131.025678,-9.75782224,9.51781938e-06,5.02903821e-05,1.27692585
102.66,-85.7840842,137.637511,-9.75790341,1.07113173e-05,5.19825855e-05,1.36368396
102.68,-81.539124,144.283929,-9.75800275,1.15021772e-05,5.38644779e-05,1.4508151
102.7,-76.7248452,150.931275,-9.7581186,1.18529618e-05,5.59213846e-05,1.53831929
102.72,-70.5487203,156.140459,-9.75825476,1.1646061e-05,5.80715681e-05,1.62290373
102.74,-63.8586579,161.211432,-9.75839976,1.0804765e-05,6.02287293e-05,1.70127566
102.76,-56.6610717,166.092572,-9.75855002,9.35588929e-06,6.23710073e-05,1.77343507
102.78,-48.9675147,170.732668,-9.75870174,7.33178225e-06,6.4477373e-05,1.83938196
102.8,-40.7947981,175.081592,-9.758851,4.76979819e-06,6.65278355e-05,1.89911634
102.82,-31.8063837,177.457458,-9.75899487,1.67869981e-06,6.83768062e-05,1.94915998
102.84,-22.5428746,179.419125,-9.75912655,-1.87113126e-06,6.98787586e-05,1.98603466
102.86,-13.0681168,180.933215,-9.75924311,-5.7407025e-06,7.10176093e-05,2.00974039
102.88,-3.449692,181.976637,-9.7593425,-9.7855124e-06,7.178136e-05,2.02027715
102.9,6.24227854,182.537163,-9.75942363,-1.3858215e-05,7.21622967e-05,2.01764495
102.92,15.8042829,180.924848,-9.7594863,-1.78153509e-05,7.21828547e-05,2.00248614
102.94,25.167642,178.851412,-9.75953162,-2.15264523e-05,7.18704261e-05,1.97544308
102.96,34.2712574,176.344117,-9.759562,-2.4866481e-05,7.12310093e-05,1.93651575
102.98,43.0583246,173.439163,-9.75958054,-2.77165276e-05,7.0274466e-05,1.88570417
103,51.4772153,170.18085,-9.75959098,-2.99658783e-05,6.90143309e-05,1.82300833
103.02,58.8929138,165.071102,-9.7596011,-3.15937057e-05,6.75957419e-05,1.75228466
103.04,65.7747636,159.748689,-9.75961198,-3.26431935e-05,6.61647796e-05,1.67738961
103.06,72.1219254,154.263445,-9.75962726,-3.31093223e-05,6.47394807e-05,1.59832317
103.08,77.937896,148.664006,-9.75965022,-3.29902583e-05,6.33383884e-05,1.51508535
103.1,83.2301979,142.9974,-9.75968379,-3.22875678e-05,6.19803941e-05,1.42767614
103.12,87.0957659,136.037361,-9.75973894,-3.10948549e-05,6.07195928e-05,1.33886091
103.14,90.412553,129.135998,-9.75980921,-2.95345469e-05,5.96071637e-05,1.25140502
103.16,93.2182784,122.319148,-9.75989556,-2.76515819e-05,5.86568386e-05,1.16530847
103.18,95.550182,115.608198,-9.7599985,-2.5487651e-05,5.78811074e-05,1.08057126
103.2,97.4447642,109.020493,-9.7601182,-2.30813818e-05,5.7291267e-05,0.997193384
103.22,97.8627839,101.634988,-9.76026497,-2.04998161e-05,5.68641328e-05,0.91596747
103.24,97.8840499,94.4316394,-9.76042721,-1.7811009e-05,5.65743429e-05,0.837686135
103.26,97.5492075,87.4104209,-9.7606042,-1.50501676e-05,5.64280893e-05,0.76234938
103.28,96.8963545,80.5686983,-9.76079509,-1.22490258e-05,5.64303458e-05,0.689957205
103.3,95.9610884,73.9016818,-9.76099892,-9.43606767e-06,5.65849643e-05,0.620509609
103.32,93.6852651,66.8079917,-9.76122347,-6.62850229e-06,5.68605176e-05,0.553848625
103.34,91.1783488,59.8979536,-9.76145743,-3.83966383e-06,5.72249843e-05,0.489816284
103.36,88.4711935,53.1591524,-9.76169984,-1.08840827e-06,5.76799016e-05,0.428412585
103.38,85.5923825,46.5784821,-9.76194976,1.6083238e-06,5.82260167e-05,0.36963753
103.4,82.5683569,40.142405,-9.7622063,4.23539444e-06,5.88633562e-05,0.313491118
103.42,78.4234657,33.5613391,-9.76247292,6.80086402e-06,5.95720066e-05,0.25956588
103.44,74.1773378,27.1079404,-9.76274242,9.31524294e-06,6.03323002e-05,0.207454345
103.46,69.8515458,20.766585,-9.76301408,1.17689756e-05,6.11437565e-05,0.157156514
103.48,65.46628,14.5218638,-9.76328723,1.41533084e-05,6.20054274e-05,0.108672386
103.5,61.0404495,8.358706,-9.76356122,1.64602605e-05,6.29159361e-05,0.0620019627
103.52,55.7567761,2.27779068,-9.76383404,1.87050418e-05,6.38647885e-05,0.0167402594
103.54,50.4669646,-3.74963654,-9.76410437,2.090373e-05,6.4841993e-05,-0.0275177067
103.56,45.1870133,-9.7386816,-9.7643717,2.30503548e-05,6.58463905e-05,-0.0707719355
103.58,39.9323518,-15.7039835,-9.76463555,2.51391456e-05,6.68765215e-05,-0.113022427
103.6,34.7179062,-21.6596506,-9.76489542,2.71645356e-05,6.7930643e-05,-0.154269182
103.62,28.9332334,-27.340105,-9.76514346,2.91412596e-05,6.90022162e-05,-0.194864217
103.64,23.2154616,-33.0423831,-9.76538463,3.10838961e-05,7.00852093e-05,-0.235159551
103.66,17.5785235,-38.7801392,-9.76561848,3.29866639e-05,7.11782492e-05,-0.275155185
103.68,12.0364279,-44.5665636,-9.76584456,3.48436082e-05,7.22797135e-05,-0.314851117
103.7,6.60330712,-50.4143293,-9.76606235,3.66486106e-05,7.33877323e-05,-0.354247349
103.72,0.898399839,-55.8165316,-9.76625865,3.84129256e-05,7.44953406e-05,-0.393648917
103.74,-4.67649519,-61.3102948,-9.76644416,4.01468832e-05,7.55959885e-05,-0.433360858
103.76,-10.1067094,-66.907782,-9.76661835,4.18424758e-05,7.66880379e-05,-0.473383173
103.78,-15.3769639,-72.620702,-9.76678063,4.34911804e-05,7.77695669e-05,-0.513715862
103.8,-20.4713213,-78.4602345,-9.76693036,4.50839614e-05,7.88383582e-05,-0.554358924
103.82,-25.5417464,-83.6973648,-9.76705022,4.66259612e-05,7.98837498e-05,-0.595572823
103.84,-30.4194965,-89.0861603,-9.76715543,4.81206396e-05,8.08953285e-05,-0.637618021
103.86,-35.0869864,-94.6370273,-9.76724526,4.95553674e-05,8.18707446e-05,-0.680494519
103.88,-39.5255504,-100.359763,-9.76731894,5.0916588e-05,8.28072595e-05,-0.724202316
103.9,-43.7153875,-106.263434,-9.76737564,5.21898044e-05,8.37017222e-05,-0.768741413
103.92,-47.6033634,-111.410845,-9.76739588,5.336913e-05,8.45380805e-05,-0.814288916
103.94,-51.230232,-116.754159,-9.76739764,5.44463838e-05,8.5300244e-05,-0.861021933
103.96,-54.574175,-122.300668,-9.76738005,5.54018933e-05,8.59842952e-05,-0.908940462
103.98,-57.6119396,-128.056596,-9.76734224,5.62146027e-05,8.65857763e-05,-0.958044505
104,-60.3187911,-134.026916,-9.76728332,5.68620486e-05,8.7099657e-05,-1.00833406
104.02,-62.4831217,-139.075387,-9.76718433,5.73190535e-05,8.75076994e-05,-1.05977884
104.04,-64.3122517,-144.336013,-9.76706396,5.75588902e-05,8.77911926e-05,-1.11234855
104.06,-65.780907,-149.809821,-9.76692159,5.75545727e-05,8.79434777e-05,-1.16604319
104.08,-66.8623798,-155.495999,-9.76675662,5.72776011e-05,8.79572458e-05,-1.22086276
104.1,-67.5285367,-161.391657,-9.76656859,5.66979581e-05,8.7824511e-05,-1.27680727
104.12,-67.4794482,-166.16909,-9.7663423,5.57646041e-05,8.75401911e-05,-1.33339996
104.14,-67.0302002,-171.127913,-9.76609528,5.44305529e-05,8.70983525e-05,-1.39016411
104.16,-66.1575218,-176.258493,-9.76582785,5.2670457e-05,8.64888479e-05,-1.44709971
104.18,-64.837477,-181.548713,-9.76554052,5.04586489e-05,8.57010532e-05,-1.50420676
104.2,-63.0455927,-186.983802,-9.76523408,4.7769196e-05,8.47238767e-05,-1.56148526
104.22,-60.4855746,-191.059528,-9.76490027,4.45399396e-05,8.35943835e-05,-1.61778144
104.24,-57.5110947,-195.222962,-9.76455374,4.07275569e-05,8.23491891e-05,-1.67194151
104.26,-54.1127968,-199.452609,-9.76419648,3.63364212e-05,8.09763929e-05,-1.72396548
104.28,-50.282227,-203.725223,-9.76383071,3.13738183e-05,7.94644285e-05,-1.77385334
104.3,-46.012031,-208.015905,-9.76345884,2.5849886e-05,7.78021346e-05,-1.8216051
104.32,-41.11053,-210.682398,-9.7630803,1.97487602e-05,7.60744363e-05,-1.86565051
104.34,-35.8945291,-213.29863,-9.76270504,1.30893399e-05,7.43676656e-05,-1.90441931
104.36,-30.3798345,-215.841405,-9.76233588,5.94016501e-06,7.26743222e-05,-1.9379115
104.38,-24.584056,-218.28867,-9.76197545,-1.62529852e-06,7.09885735e-05,-1.96612709
104.4,-18.5266168,-220.619823,-9.76162617,-9.52944357e-06,6.93063203e-05,-1.98906608
104.42,-12.1953451,-221.128259,-9.76129089,-1.76940857e-05,6.76871855e-05,-2.00584437
104.44,-5.79032324,-221.484709,-9.7609733,-2.60187804e-05,6.61939026e-05,-2.01557786
104.46,0.655215636,-221.683614,-9.76067419,-3.43887065e-05,6.48301226e-05,-2.01826657
104.48,7.10773824,-221.722941,-9.76039381,-4.26886204e-05,6.3601797e-05,-2.01391049
104.5,13.5336237,-221.604222,-9.76013185,-5.08043102e-05,6.25171099e-05,-2.00250962
104.52,19.7582864,-219.645789,-9.75988769,-5.86320537e-05,6.15382874e-05,-1.98472625
104.54,25.7626172,-217.556043,-9.75966086,-6.608626e-05,6.06291951e-05,-1.96122266
104.56,31.523384,-215.352997,-9.75944918,-7.30847735e-05,5.98032151e-05,-1.93199887
104.58,37.0190485,-213.056635,-9.75925022,-7.95504268e-05,5.90751075e-05,-1.89705485
104.6,42.229805,-210.688624,-9.75906125,-8.54118912e-05,5.84608656e-05,-1.85639063
104.62,46.8520644,-206.657131,-9.75887518,-9.06452554e-05,5.78789956e-05,-1.8115568
104.64,51.0526014,-202.620433,-9.75869395,-9.52619528e-05,5.72464522e-05,-1.76410395
104.66,54.8347749,-198.604045,-9.75851496,-9.92511769e-05,5.65777911e-05,-1.7140321
104.68,58.2032832,-194.632211,-9.75833579,-0.000102605682,5.58875825e-05,-1.66134124
104.7,61.1639768,-190.727758,-9.7581542,-0.000105321846,5.51903442e-05,-1.60603138
104.72,63.3638514,-185.421966,-9.75795785,-0.000107446919,5.44425631e-05,-1.54936206
104.74,65.0891821,-180.24447,-9.75775597,-0.000109048819,5.35980163e-05,-1.49259287
104.76,66.3627254,-175.212045,-9.75754753,-0.000110157538,5.26665909e-05,-1.43572379
104.78,67.2069322,-170.338828,-9.75733177,-0.000110802821,5.16575345e-05,-1.37875483
104.8,67.6437997,-165.636452,-9.75710817,-0.000111014107,5.05794773e-05,-1.32168598
104.82,67.3472864,-159.780568,-9.75686095,-0.000110846486,4.94319566e-05,-1.26509119
104.84,66.6233742,-154.128354,-9.75660641,-0.000110359743,4.82126985e-05,-1.20954437
104.86,65.5002717,-148.684372,-9.75634491,-0.00010958867,4.69266391e-05,-1.15504553
104.88,64.0048373,-143.450971,-9.75607693,-0.000108566171,4.55780485e-05,-1.10159467
104.9,62.1625565,-138.428525,-9.75580303,-0.000107323287,4.41705797e-05,-1.04919179
104.92,59.7446876,-132.455561,-9.75550567,-0.000105893137,4.27193062e-05,-0.997919527
104.94,56.9821957,-126.699334,-9.7552051,-0.000104307243,4.12387179e-05,-0.947860536
104.96,53.900563,-121.155829,-9.7549022,-0.000102591501,3.97307663e-05,-0.899014815
104.98,50.5237609,-115.819661,-9.75459786,-0.000100770014,3.81969147e-05,-0.851382363
105,46.8742937,-110.684276,-9.75429293,-9.88651423e-05,3.66381793e-05,-0.80496318
105.02,42.8815688,-104.767521,-9.75396991,-9.68886943e-05,3.50686426e-05,-0.759601975
105.04,38.6276567,-99.0387753,-9.75364963,-9.48501072e-05,3.35025981e-05,-0.715143455
105.06,34.1331122,-93.4894464,-9.75333294,-9.27659792e-05,3.19408096e-05,-0.671587621
105.08,29.4172868,-88.1101511,-9.75302065,-9.06516912e-05,3.03837218e-05,-0.628934473
105.1,24.4983836,-82.8908481,-9.75271351,-8.85214385e-05,2.88314864e-05,-0.587184011
105.12,19.5097071,-77.044782,-9.75239609,-8.6373669e-05,2.72932802e-05,-0.54608482
105.14,14.3340987,-71.3348851,-9.75208691,-8.42052283e-05,2.57788861e-05,-0.505385485
105.16,8.98798861,-65.7502464,-9.75178666,-8.20265121e-05,2.42889937e-05,-0.465086006
105.18,3.48706878,-60.2794104,-9.75149594,-7.98472214e-05,2.28240817e-05,-0.425186382
105.2,-2.15365799,-54.9104573,-9.75121533,-7.76763706e-05,2.13844332e-05,-0.385686615
105.22,-7.57019624,-49.0703202,-9.75093323,-7.55048816e-05,1.99757935e-05,-0.346288299
105.24,-13.1062482,-43.3023983,-9.75066381,-7.33229694e-05,1.86047138e-05,-0.30669303
105.26,-18.7475547,-37.5942479,-9.7504076,-7.11378602e-05,1.72724232e-05,-0.266900808
105.28,-24.4800696,-31.9329124,-9.75016506,-6.89564821e-05,1.59799903e-05,-0.226911634
105.3,-30.2899138,-26.3049772,-9.74993665,-6.6785458e-05,1.47283282e-05,-0.186725507
105.32,-35.5766352,-20.3734524,-9.74971597,-6.46113597e-05,1.35229663e-05,-0.145998678
105.34,-40.9150281,-14.4437985,-9.74951146,-6.24208997e-05,1.2370381e-05,-0.104387401
105.36,-46.2904895,-8.50212903,-9.74932361,-6.02207283e-05,1.12726702e-05,-0.0618916756
105.38,-51.6880217,-2.53402243,-9.74915289,-5.80175546e-05,1.02317681e-05,-0.018511501
105.4,-57.0921712,3.47541848,-9.74899979,-5.58181351e-05,9.24943944e-06,0.0257531224
105.42,-61.6829718,9.59973287,-9.74886376,-5.3607316e-05,8.33543465e-06,0.0712995738
105.44,-66.2473441,15.7943955,-9.74874696,-5.13710986e-05,7.5005574e-06,0.118525232
105.46,-70.7672509,22.0744126,-9.74864997,-4.91183965e-05,6.74785986e-06,0.167430098
105.48,-75.2235079,28.4551861,-9.74857345,-4.68586565e-05,6.08016517e-06,0.21801417
105.5,-79.5956893,34.9524043,-9.74851805,-4.46018647e-05,5.50004893e-06,0.270277449
105.52,-82.8865659,41.3437573,-9.74848895,-4.23370148e-05,5.02748217e-06,0.324636042
105.54,-86.050947,47.8710069,-9.74848221,-4.00556748e-05,4.68340946e-06,0.381506053
105.56,-89.0638033,54.5482571,-9.74849869,-3.77730757e-05,4.4714058e-06,0.440887482
105.58,-91.8980921,61.3893609,-9.7485393,-3.55057966e-05,4.39466621e-06,0.50278033
105.6,-94.5246298,68.4076879,-9.74860497,-3.32718256e-05,4.45596459e-06,0.567184597
105.62,-95.8414753,75.0490524,-9.74870509,-3.10796406e-05,4.69003145e-06,0.634330207
105.64,-96.899844,81.8642036,-9.74883078,-2.89414545e-05,5.13180299e-06,0.704447082
105.66,-97.6654484,88.8600833,-9.74898304,-2.68837684e-05,5.78357621e-06,0.777535223
105.68,-98.1014701,96.0418143,-9.7491628,-2.49356171e-05,6.64700217e-06,0.853594631
105.7,-98.1684863,103.412276,-9.74937091,-2.31287124e-05,7.72300766e-06,0.932625305
105.72,-96.7718915,110.051762,-9.74961756,-2.15191518e-05,9.04802989e-06,1.01405634
105.74,-94.9615208,116.830813,-9.74989075,-2.01624248e-05,1.06563196e-05,1.09731682
105.76,-92.6996586,123.736592,-9.75019063,-1.9093329e-05,1.25442875e-05,1.18240675
105.78,-89.9473434,130.752397,-9.75051704,-1.8349298e-05,1.47074132e-05,1.26932613
105.8,-86.6645697,137.857211,-9.75086944,-1.7970535e-05,1.71401435e-05,1.35807496
105.82,-81.9276118,143.755599,-9.75125357,-1.80691494e-05,1.981624e-05,1.44623812
105.84,-76.6694252,149.627083,-9.75165623,-1.87314744e-05,2.27031518e-05,1.53140052
105.86,-70.8750914,155.428622,-9.75207496,-1.99593609e-05,2.57845999e-05,1.61356215
105.88,-64.5329063,161.11462,-9.75250691,-2.17523426e-05,2.90437582e-05,1.69272301
105.9,-57.634756,166.637166,-9.7529488,-2.41078209e-05,3.24632802e-05,1.76888309
105.92,-49.6335727,170.391763,-9.75339849,-2.70826197e-05,3.59017081e-05,1.83812191
105.94,-41.2172047,173.836415,-9.75384501,-3.06687221e-05,3.92105692e-05,1.89651897
105.96,-32.4281466,176.922196,-9.75428434,-3.47583864e-05,4.23626872e-05,1.94407427
105.98,-23.3145837,179.606648,-9.7547129,-3.92369114e-05,4.53325414e-05,1.9807878
106,-13.9297418,181.85469,-9.75512762,-4.39845324e-05,4.80965736e-05,2.00665957
106.02,-4.25596902,181.94896,-9.75552446,-4.88789073e-05,5.05757523e-05,2.02028003
106.04,5.42364929,181.558864,-9.7559001,-5.37715451e-05,5.26923393e-05,2.02023964
106.06,15.0361553,180.686412,-9.75625468,-5.85018617e-05,5.44290425e-05,2.00653839
106.08,24.5097979,179.345177,-9.75658938,-6.29130849e-05,5.57723028e-05,1.97917628
106.1,33.7753574,177.559944,-9.75690637,-6.6855153e-05,5.67124531e-05,1.93815331
106.12,42.356556,173.737284,-9.75720898,-7.02330951e-05,5.73593106e-05,1.88653851
106.14,50.5043181,169.577592,-9.75749845,-7.3010914e-05,5.7829434e-05,1.82740092
106.16,58.1914642,165.129144,-9.75777868,-7.51387818e-05,5.81279212e-05,1.76074051
106.18,65.3963814,160.442948,-9.7580536,-7.65740462e-05,5.82619986e-05,1.68655731
106.2,72.1030772,155.571942,-9.75832709,-7.72818489e-05,5.82408631e-05,1.60485131
106.22,77.5022883,149.171693,-9.7586082,-7.73338164e-05,5.81595707e-05,1.51918916
106.24,82.3265009,142.731522,-9.75889273,-7.68495268e-05,5.81159014e-05,1.43313752
106.26,86.602684,136.2897,-9.75918281,-7.58709783e-05,5.81242537e-05,1.34669641
106.28,90.3592037,129.880384,-9.75948007,-7.44385006e-05,5.81986233e-05,1.25986581
106.3,93.6254375,123.533782,-9.75978571,-7.25908349e-05,5.83525302e-05,1.17264573
106.32,95.4040224,116.198874,-9.76010948,-7.04207017e-05,5.85839475e-05,1.08654959
106.34,96.7148507,109.013437,-9.76044039,-6.80291754e-05,5.88901465e-05,1.00309084
106.36,97.6001706,101.986679,-9.76077821,-6.5462908e-05,5.92822913e-05,0.922269455
106.38,98.100137,95.1242422,-9.76112244,-6.27641438e-05,5.97703724e-05,0.844085451
106.4,98.2527569,88.4286978,-9.76147239,-5.99709934e-05,6.03632576e-05,0.768538825
106.42,96.994228,81.1654811,-9.76183628,-5.71220419e-05,6.103089e-05,0.695748369
106.44,95.4390235,74.0955738,-9.76220142,-5.42520709e-05,6.17422275e-05,0.625832875
106.46,93.6224478,67.210216,-9.76256686,-5.13882158e-05,6.25030954e-05,0.558792343
106.48,91.5772698,60.4992814,-9.76293163,-4.85546738e-05,6.33183677e-05,0.494626773
106.5,89.3338393,53.9516176,-9.76329473,-4.57728997e-05,6.41920371e-05,0.433336166
106.52,85.871394,47.1500541,-9.76366106,-4.30436406e-05,6.51018172e-05,0.374566518
106.54,82.258504,40.5032561,-9.76402095,-4.03642287e-05,6.60249726e-05,0.317963826
106.56,78.520203,33.9962293,-9.76437357,-3.7747953e-05,6.69637204e-05,0.26352809
106.58,74.6797633,27.6139244,-9.76471814,-3.52066995e-05,6.7919675e-05,0.211259309
106.6,70.7588125,21.341407,-9.76505393,-3.27510312e-05,6.88938963e-05,0.161157485
106.62,65.8667683,15.0616636,-9.76538103,-3.0367604e-05,6.98745733e-05,0.112803625
106.64,60.9324819,8.86702886,-9.76569536,-2.80415628e-05,7.08498133e-05,0.0657787407
106.66,55.9738051,2.74196313,-9.76599634,-2.57798497e-05,7.18198698e-05,0.0200828314
106.68,51.0077044,-3.32866122,-9.76628342,-2.35888788e-05,7.27846223e-05,-0.024284103
106.7,46.0503392,-9.35947858,-9.76655607,-2.1474552e-05,7.37436023e-05,-0.0673220623
106.72,40.4010454,-15.1920412,-9.76680892,-1.94212183e-05,7.4690296e-05,-0.109405685
106.74,34.7901188,-21.0155208,-9.76704436,-1.74129957e-05,7.56182489e-05,-0.15090961
106.76,29.2319719,-26.8442004,-9.76726193,-1.5455027e-05,7.65266272e-05,-0.191833836
106.78,23.7408423,-32.6918856,-9.76746119,-1.35524e-05,7.74143259e-05,-0.232178364
106.8,18.3308461,-38.5718508,-9.76764165,-1.17101419e-05,7.82799788e-05,-0.271943194
106.82,12.5244708,-44.0749469,-9.7677926,-9.91474214e-06,7.91176053e-05,-0.311451514
106.84,6.82239302,-49.641532,-9.76792271,-8.15328484e-06,7.99212939e-05,-0.351026511
106.86,1.23867597,-55.2843881,-9.7680315,-6.4318529e-06,8.06893971e-05,-0.390668186
106.88,-4.21221995,-61.01585,-9.76811845,-4.75680804e-06,8.14200054e-05,-0.430376538
106.9,-9.51539095,-66.8477426,-9.76818299,-3.13478354e-06,8.21109448e-05,-0.470151568
106.92,-14.9163856,-72.141431,-9.76820998,-1.55676976e-06,8.27532188e-05,-0.510273758
106.94,-20.1512034,-77.5632585,-9.76821339,-1.50574483e-08,8.33378311e-05,-0.551023592
106.96,-25.2036959,-83.1244454,-9.76819259,1.48110552e-06,8.38621735e-05,-0.59240107
106.98,-30.0568212,-88.835697,-9.76814688,2.92184848e-06,8.43233167e-05,-0.634406191
107,-34.6925928,-94.7071045,-9.76807552,4.29667598e-06,8.47179969e-05,-0.677038956
107.02,-39.1388467,-99.8867082,-9.76796055,5.60658413e-06,8.50318402e-05,-0.720520198
107.04,-43.3533613,-105.24635,-9.76781966,6.85060548e-06,8.52503408e-05,-0.765070752
107.06,-47.3161486,-110.794887,-9.76765205,8.01407097e-06,8.53694724e-05,-0.810690616
107.08,-51.0059094,-116.540341,-9.76745686,9.08128597e-06,8.53847858e-05,-0.857379792
107.1,-54.3999788,-122.489745,-9.76723321,1.00355166e-05,8.52913911e-05,-0.905138279
107.12,-57.3454999,-127.588758,-9.7669626,1.08631088e-05,8.5070326e-05,-0.954044548
107.14,-59.9868531,-132.897664,-9.76666453,1.15484311e-05,8.47023445e-05,-1.00417707
107.16,-62.2998785,-138.420599,-9.76633819,1.20700127e-05,8.41814269e-05,-1.05553585
107.18,-64.2589143,-144.16021,-9.76598281,1.24050576e-05,8.35010573e-05,-1.10812088
107.2,-65.8367735,-150.117429,-9.76559767,1.25294331e-05,8.26542105e-05,-1.16193216
107.22,-66.7602341,-155.043087,-9.76516675,1.24064777e-05,8.16272487e-05,-1.21671351
107.24,-67.3075038,-160.169991,-9.76470929,1.20004982e-05,8.04062927e-05,-1.27220873
107.26,-67.4533905,-165.493441,-9.76422507,1.12871376e-05,7.89832801e-05,-1.32841782
107.28,-67.1716001,-171.006437,-9.76371405,1.0241164e-05,7.73497722e-05,-1.38534079
107.3,-66.4348094,-176.699468,-9.76317638,8.83649497e-06,7.5496969e-05,-1.44297763
107.32,-64.9329468,-181.138825,-9.76260185,7.01562337e-06,7.34422923e-05,-1.50046799
107.34,-63.0124755,-185.712592,-9.76200757,4.73234819e-06,7.12036782e-05,-1.55695152
107.36,-60.6565064,-190.4038,-9.76139481,1.97789842e-06,6.87729493e-05,-1.61242822
107.38,-57.8483545,-195.193157,-9.76076507,-1.25518787e-06,6.61421167e-05,-1.6668981
107.4,-54.5717299,-200.059019,-9.76012014,-4.97305391e-06,6.33034333e-05,-1.72036115
107.42,-50.5797726,-203.40962,-9.75945765,-9.2162701e-06,6.03300727e-05,-1.77133051
107.44,-46.2141696,-206.768887,-9.75879089,-1.39969308e-05,5.72975529e-05,-1.81831934
107.46,-41.4796905,-210.112174,-9.75812258,-1.9274159e-05,5.42027054e-05,-1.86132763
107.48,-36.3827706,-213.414587,-9.75745549,-2.5003003e-05,5.10435257e-05,-1.90035538
107.5,-30.9316326,-216.651242,-9.75679238,-3.11348696e-05,4.78192055e-05,-1.9354026
107.52,-25.0340281,-218.131422,-9.75613666,-3.7630984e-05,4.4619765e-05,-1.96513759
107.54,-18.9481636,-219.490647,-9.7554958,-4.44218708e-05,4.15389847e-05,-1.98822865
107.56,-12.7027057,-220.713929,-9.75487178,-5.14080711e-05,3.85839323e-05,-2.00467578
107.58,-6.32751872,-221.789188,-9.7542661,-5.84880093e-05,3.57633778e-05,-2.01447898
107.6,0.146491478,-222.707449,-9.75367979,-6.5559246e-05,3.30876957e-05,-2.01763825
107.62,6.61830898,-221.766669,-9.75311547,-7.2519614e-05,3.05674772e-05,-2.01416097
107.64,12.9886061,-220.669186,-9.75257484,-7.92687654e-05,2.82152161e-05,-2.00405451
107.66,19.2265929,-219.424192,-9.7520568,-8.57093799e-05,2.60461455e-05,-1.98731887
