Time [s],AccX [m/s^2],AccY [m/s^2],AccZ [m/s^2],GyroX [rad/s],GyroY [rad/s],GyroZ [rad/s]
858.82,1.42031128,-1.91906017,-9.48513401,0.0137719258,-0.0026134283,-0.153465244
858.84,1.50732698,-1.99321371,-9.70023082,0.0135802226,-0.00299351625,-0.152737999
858.86,1.7058609,-2.023325,-9.7046868,0.0131754646,-0.00278086024,-0.152351379
858.88,1.52011891,-1.77067227,-9.51292151,0.0134411517,-0.00312358539,-0.151909401
858.9,1.42043662,-1.42428978,-9.6253147,0.013339426,-0.00268703283,-0.151106351
858.92,1.50538377,-1.93406179,-9.68456971,0.0135343985,-0.00280300473,-0.150438972
858.94,1.57276301,-1.82588526,-9.54926299,0.0127776961,-0.00300835922,-0.149577045
858.96,1.34826903,-1.79711883,-9.65548684,0.0130829931,-0.00262841074,-0.148516135
858.98,1.45810281,-1.42791575,-9.60594501,0.0135315142,-0.00278969044,-0.149529162
859,1.42050868,-1.7983803,-9.50209721,0.0130755116,-0.00302722407,-0.14813409
859.02,1.60547171,-1.84274101,-9.55052571,0.0131366991,-0.00296662115,-0.147031539
859.04,1.42969554,-1.91229469,-9.59046517,0.0130423629,-0.00300283001,-0.146676047
859.06,1.50894064,-1.87550626,-9.71265979,0.0130479178,-0.00297992753,-0.146486422
859.08,1.47029037,-1.62538033,-9.68820751,0.0124925794,-0.00295669802,-0.14574048
859.1,1.55226135,-1.7752038,-9.62121533,0.0130340333,-0.00290382294,-0.145504004
859.12,1.41985432,-1.78532122,-9.60137267,0.0125230418,-0.00277986963,-0.144501364
859.14,1.45408215,-1.93492736,-9.58356226,0.0119508538,-0.00298916363,-0.143912422
859.16,1.29166965,-2.15527005,-9.59584826,0.0123430541,-0.00246182232,-0.143471327
859.18,1.6593549,-1.72340081,-9.69385536,0.0123433971,-0.00304034985,-0.143460117
859.2,1.38677362,-1.9612603,-9.62534858,0.0123368934,-0.00272188554,-0.142509337
859.22,1.48908525,-2.07190299,-9.70537501,0.0125783499,-0.00266230186,-0.141964847
859.24,1.65610283,-1.97581898,-9.4671885,0.012499296,-0.00285685503,-0.141326421
859.26,1.45404792,-1.5761998,-9.738228,0.0123720104,-0.0031986467,-0.141033452
859.28,1.4505994,-1.81650569,-9.63378668,0.0121886153,-0.00262900807,-0.140583005
859.3,1.3727027,-1.59075993,-9.74138437,0.0121215372,-0.00292073224,-0.139466946
859.32,1.50904098,-1.64808795,-9.57619811,0.0123276423,-0.00333275309,-0.139762611
859.34,1.50826322,-1.31427667,-9.38455377,0.0118112092,-0.00282517536,-0.138324423
859.36,1.52516442,-1.39391213,-9.5821697,0.0123346379,-0.00285446848,-0.138284091
859.38,1.53332194,-1.80507192,-9.56861264,0.0120798555,-0.00340974709,-0.137987344
859.4,1.46017427,-1.95674272,-9.7238927,0.0118760899,-0.00320909848,-0.137443059
859.42,1.39621866,-1.44664847,-9.58871208,0.0119740156,-0.00278839372,-0.136253374
859.44,1.48577802,-1.75006945,-9.56056565,0.0115977322,-0.00263955041,-0.134837202
859.46,1.47769165,-1.64760495,-9.65147084,0.0119779232,-0.00299687326,-0.135151552
859.48,1.38614221,-1.62463778,-9.62450401,0.011531603,-0.00285521516,-0.134294448
859.5,1.48332636,-1.59352228,-9.53500629,0.0114593524,-0.00265164105,-0.134176483
859.52,1.42476451,-1.66985004,-9.32775133,0.0115016322,-0.00294826664,-0.133521231
859.54,1.55778126,-1.70795613,-9.64878463,0.0112470371,-0.00262083918,-0.133001348
859.56,1.60758922,-1.71105802,-9.60638673,0.0113490476,-0.00295698793,-0.132516877
859.58,1.46561395,-1.5106842,-9.65219806,0.0117689555,-0.00262920458,-0.131739308
859.6,1.35947524,-1.29441866,-9.56885212,0.0112248973,-0.0027617536,-0.131352818
859.62,1.36950691,-1.84484963,-9.6792269,0.0111054182,-0.00258856058,-0.130646187
859.64,1.53850451,-1.57055901,-9.76533498,0.0113335689,-0.00274374519,-0.130193146
859.66,1.45784337,-1.76218618,-9.63787201,0.0110395998,-0.0026260698,-0.129755967
859.68,1.5490725,-1.81675408,-9.35932843,0.0111795995,-0.00291597885,-0.12891295
859.7,1.39778124,-1.51283774,-9.54237397,0.0109108269,-0.00249292561,-0.128091069
859.72,1.37539665,-1.26243108,-9.53048094,0.0110141456,-0.00275326506,-0.127757769
859.74,1.35814182,-1.4086388,-9.74500104,0.0107957506,-0.0029912943,-0.127812749
859.76,1.4411444,-1.93181954,-9.64224583,0.0105963064,-0.00300145396,-0.126750926
859.78,1.5168477,-1.43319396,-9.75301423,0.0108942435,-0.00256903168,-0.126003757
859.8,1.68805742,-1.43255281,-9.67888845,0.0104176032,-0.00251083722,-0.125786128
859.82,1.28352283,-1.60165344,-9.80674076,0.0108101431,-0.00221909824,-0.125261005
859.84,1.5483515,-1.56750493,-9.75085307,0.0109995415,-0.00262462859,-0.124468352
859.86,1.34501676,-1.7814178,-9.59904713,0.0106489599,-0.00270248873,-0.123222757
859.88,1.56237812,-1.66484055,-9.60215469,0.0107665683,-0.00254528394,-0.12248584
859.9,1.53076187,-1.42132659,-9.68707434,0.0106408118,-0.00263157127,-0.123158172
859.92,1.43088393,-1.39456436,-9.52804608,0.0105314375,-0.00297633183,-0.121943123
859.94,1.2306481,-1.34205589,-9.49278407,0.0101689596,-0.00195722075,-0.121715355
859.96,1.60718703,-1.35048189,-9.45418449,0.0101950803,-0.00253086327,-0.121203538
859.98,1.38832327,-1.27215644,-9.5783737,0.0103098885,-0.0025633734,-0.120416062
860,1.35349788,-1.51350839,-9.62758759,0.0100473198,-0.00248352409,-0.12015262
860.02,1.46273589,-1.48661858,-9.52941504,0.010520694,-0.00227973667,-0.1198904
860.04,1.45507481,-1.36745191,-9.65122571,0.0100247539,-0.00241143537,-0.118711874
860.06,1.30300648,-1.65738648,-9.7376106,0.0104016801,-0.00222267182,-0.118407563
860.08,1.23217385,-1.82311714,-9.51559089,0.00978803245,-0.00252018749,-0.118008919
860.1,1.45663512,-1.64770759,-9.71015539,0.0100273703,-0.00225493863,-0.117349406
860.12,1.43036225,-1.25370262,-9.54183381,0.00998611635,-0.0023102596,-0.116765484
860.14,1.38089441,-1.3893846,-9.53885243,0.0101127316,-0.0022704359,-0.117315367
860.16,1.50643068,-1.67250367,-9.80521096,0.0100623677,-0.00238306017,-0.114973257
860.18,1.45798691,-1.54544816,-9.72587421,0.00995649357,-0.00231299823,-0.114923203
860.2,1.42029012,-1.1911074,-9.61052188,0.0100862641,-0.0026327365,-0.114370773
860.22,1.49582464,-1.34535954,-9.64744455,0.00955632462,-0.00223875971,-0.114896608
860.24,1.42345419,-1.4596328,-9.51540336,0.00968721158,-0.0020630921,-0.113908371
