Time [s],Pos ECEF X [m],Pos ECEF Y [m],Pos ECEF Z [m],Vel ECEF X [m/s],Vel ECEF Y [m/s],Vel ECEF Z [m/s],Roll [deg],Pitch [deg],Yaw [deg]
376,6378513,160.675899001961,463.069974799824,0.99999999288827,-6.04751850034569,12.4759636943396,-0.00442935751834681,4.1285712717143,-25.8612513583477
377,6378514,154.451456546574,475.640169775853,0.999999992888267,-6.42432775090278,12.6001280405304,-0.00451950255031681,4.04753812466079,-27.015536631011
378,6378515,147.786254679777,488.139456901559,0.999999992888268,-6.92392309698128,12.3325276252823,-0.00460961010039134,4.04756852759199,-29.3116505709129
379,6378516,140.573654590376,500.174016103784,0.999999992888268,-7.51327155004922,11.6718653548303,-0.00469609957952208,4.1236469252936,-32.7699553938535
380,6378517,132.74192707771,511.357171927794,0.999999992888268,-8.15592983319776,10.6337036496152,-0.00477553334171913,4.27042436574095,-37.4880767522123
381,6378518,124.256618017706,521.326056655085,0.99999999288827,-8.81414620837572,9.24994757114694,-0.00484475403543975,4.47782482221893,-43.6183090535965
382,6378519,115.120794346285,529.757388923445,0.999999992888268,-9.45097874629383,7.5675984314188,-0.00490101033434996,4.7237577132084,-51.3153689909607
383,6378520,105.373210311627,536.381661013326,0.999999992888268,-10.0323182521431,5.64682866245418,-0.00494206711196769,4.96599258607822,-60.6268227530643
384,6378521,95.0845427886428,540.995094552248,0.999999992888269,-10.5287104783825,3.55845986101648,-0.00496629430373982,5.142287726511,-71.326381421569
385,6378522,84.3519443642434,543.468820429959,0.999999992888269,-10.9168840065025,1.38095346288661,-0.00497273224650007,5.19247206571531,-82.7909967579332
386,6378523,73.2922486534784,543.754859954349,0.999999992888269,-11.1809066306032,-0.802953843784679,-0.00496113019129681,5.09676388328977,-94.1080626452854
387,6378524,62.0342296099341,541.888625273514,0.999999992888268,-11.3129133592092,-2.90982115136863,-0.00493195587872005,4.89129073652165,-104.424902647745
388,6378525,50.7103621293683,537.987811472757,0.999999992888269,-11.3133722150905,-4.85912203338885,-0.0048863774340392,4.6408455683669,-113.243993869212
389,6378526,39.4485528202977,532.247713517656,0.999999992888269,-11.190878664571,-6.57674939301342,-0.0048262164386531,4.40259494892664,-120.44256487394
390,6378527,28.3643064689723,524.933161031916,0.999999992888268,-10.9614944844126,-7.99824956638043,-0.00475387560427652,4.21182807832098,-126.117296846041
391,6378528,17.5537657746155,516.367415472061,0.99999999288827,-10.6476708979751,-9.0716405885582,-0.00467224248426802,4.0859259009248,-130.430698272769
392,6378529,7.0880109460511,506.918510653908,0.999999992888268,-10.2768176585428,-9.7596879752335,-0.00458457472369521,4.03280384248832,-133.521791318282
393,6378530,-2.99106552230848,496.983632547624,0.999999992888268,-9.8795983155935,-10.041535626417,-0.00449436973577591,4.0573317917751,-135.465967595788
394,6378531,-12.6730813622122,486.972222514726,0.999999992888265,-9.48804622536343,-9.91361841133368,-0.00440522530796258,4.16489193717725,-136.256799399034
395,6378532,-21.9795564805688,477.28854565955,0.999999992888267,-9.13360523496708,-9.38981531931409,-0.00432069596282592,4.36253740900395,-135.792687010501
396,6378533,-30.9623528566106,468.314490068103,0.999999992888267,-8.84520290281082,-8.50083627642784,-0.00424415113287237,4.65733779302779,-133.862935000945
397,6378534,-39.7002483817791,460.393352301412,0.999999992888268,-8.64746241937805,-7.29287025972644,-0.00417864071259464,5.04943671276134,-130.143038170108
398,6378535,-48.293833628899,453.81532007674,0.999999992888268,-8.55915214612136,-5.82555560293169,-0.00412677327599982,5.51485825460054,-124.240454008066
399,6378536,-56.8590136516394,448.805286649635,0.999999992888268,-8.59195926518663,-4.16936385270842,-0.00409061237289381,5.9763681334331,-115.88601003176
400,6378537,-65.5194752669144,445.513526512466,0.999999992888269,-8.74965705775662,-2.40251480506642,-0.00407159379642012,6.28874027440179,-105.354528730104
401,6378538,-74.3985397259941,444.009633464751,0.999999992888268,-9.02771466738084,-0.607561225901067,-0.0040704684496875,6.30713168944463,-93.8506227436705
402,6378539,-83.6108580589589,444.279975781916,0.999999992888269,-9.41337490589195,1.13220371285942,-0.00408727251346468,6.02204705949842,-83.1420454779727
403,6378540,-93.2544196294827,446.228765812297,0.999999992888268,-9.88620091114961,2.73635572418147,-0.00412132625563512,5.56981452523299,-74.5290478790051
404,6378541,-103.403332740717,449.682680062299,0.999999992888269,-10.4190675310023,4.13080467291158,-0.00417126097896821,5.10087953642093,-68.3736707848904
405,6378542,-114.1017999422,454.398808041521,0.999999992888268,-10.9795494638476,5.25096219498469,-0.00423507392840867,4.69987247785319,-64.4408412060548
406,6378543,-125.35965171359,460.075561007828,0.999999992888268,-11.5316366609062,6.04447214441486,-0.00431020782568087,4.39498268651083,-62.3383197195773
407,6378544,-137.149723331247,466.366041938435,0.999999992888269,-12.0376894026015,6.47338474289169,-0.00439365381870403,4.18763135791114,-61.7306545365491
408,6378545,-149.407264881216,472.893271398843,0.999999992888268,-12.4605317498824,6.5156810446365,-0.00448207087333026,4.07104874894333,-62.3949082763589
409,6378546,-162.031468332553,479.266585240887,0.999999992888268,-12.7655734701612,6.16608420000401,-0.00457191945292284,4.03804167015246,-64.2185519360329
410,6378547,-174.889083700029,485.098472683207,0.999999992888268,-12.9228475252226,5.43612661169396,-0.00465960294149123,4.08304966112256,-67.1856961932958
411,6378548,-187.819984316346,490.021109301743,0.999999992888268,-12.908852981478,4.35347591234944,-0.00474161071834798,4.2012395301869,-71.3637287391575
412,6378549,-200.644434865518,493.701859227562,0.999999992888269,-12.7081016713141,2.96055618696917,-0.00481465858746036,4.38522131490302,-76.8862388674712
413,6378550,-213.17172062977,495.857073297896,0.999999992888268,-12.3142807179192,1.31253247548002,-0.00487581959475842,4.6189478316422,-83.9163738375854
414,6378551,-225.209717384906,496.263592416188,0.999999992888268,-11.7309614872898,-0.525245128052934,-0.0049226408814087,4.86933824085695,-92.5640535798801
415,6378552,-236.574922785864,494.767473958905,0.999999992888268,-10.9718077620107,-2.4802177977481,-0.00495324129989731,5.0813020843307,-102.738264020286
416,6378553,-247.102435167407,491.289588552589,0.999999992888269,-10.0602608593703,-4.4758767518665,-0.00496638633100308,5.18948570519905,-113.9850490804
417,6378554,-256.655356537446,485.827878833459,0.999999992888269,-9.02870581364959,-6.43515500159261,-0.0049615372388885,5.15306612332351,-125.479583540818
418,6378555,-265.133113980555,478.456224151056,0.999999992888271,-7.91714929813477,-8.28379803875155,-0.00493887266859271,4.98606595453754,-136.296868688396
419,6378556,-272.478237209588,469.320008519179,0.999999992888272,-6.77146534743472,-9.95356199494411,-0.0048992808146916,4.74633387002497,-145.772687346962
420,6378557,-278.681197784455,458.628636391917,0.999999992888268,-5.64128787053793,-11.3850973163138,-0.00484432430983163,4.49743772737656,-153.642018655507
421,6378558,-283.783004506163,446.645375326605,0.999999992888268,-4.57764824807865,-12.5303919586719,-0.00477617766098006,4.28397883146826,-159.931840325189
422,6378559,-287.875355545238,433.675020214905,0.999999992888268,-3.63047097768323,-13.3546697211579,-0.00469754026751381,4.12977486573912,-164.791914513673
423,6378560,-291.098265932606,420.04996537215,0.999999992888268,-2.84604958666572,-13.8376655491819,-0.00461152871878328,4.04572681937404,-168.378048028829
424,6378561,-293.635213427028,406.1153343907,0.999999992888268,-2.26462834601748,-13.9742291868763,-0.00452155234455448,4.0373860521484,-170.795043215579
425,6378562,-295.705970393329,392.213850642938,0.999999992888272,-1.91821245881014,-13.7742400378492,-0.0044311775929515,4.10964988785081,-172.072153885932
426,6378563,-297.557408011312,378.671132476009,0.999999992888268,-1.82872042440497,-13.2618480102645,-0.00434398512711684,4.26888768951659,-172.149039232721
427,6378564,-299.452665934411,365.782066784134,0.99999999288827,-2.00657756386516,-12.4740859840424,-0.00426342793506931,4.52261444560729,-170.861954371507
428,6378565,-301.659169988863,353.798854558102,0.99999999288827,-2.44982988442351,-11.4589279057337,-0.0041926928777161,4.87522238410683,-167.932561473813
429,6378566,-304.436047990498,342.921235353515,0.999999992888272,-3.14383346801361,-10.2728910890206,-0.00413457428401714,5.3157335443518,-162.984540381588
430,6378567,-308.021535617573,333.289288762701,0.99999999288827,-4.06154751374557,-8.97830095673674,-0.00409136268609871,5.79288529172837,-155.659635363243
431,6378568,-312.620978081274,324.979085290905,0.999999992888268,-5.16443032722229,-7.6403503345667,-0.00406475347621656,6.18786522833116,-145.944035609345
432,6378569,-318.396017984724,318.001322630971,0.999999992888268,-6.40390831337789,-6.32409290290129,-0.0040557797052231,6.34004326502672,-134.641162062241
433,6378570,-325.455515564425,312.302942747202,0.999999992888269,-7.72335980876144,-5.09151125048908,-0.00406477096076886,6.17065807550136,-123.394708807356
434,6378571,-333.84867617606,307.771587087614,0.999999992888268,-9.0605297630388,-3.998794184886,-0.00409134086105616,5.76736002795264,-113.814271284161
435,6378572,-343.560764464411,304.242618120145,0.999999992888267,-10.3502691264553,-3.09394589130327,-0.00413440229883052,5.29088468451395,-106.643003981105
436,6378573,-354.51166939006,301.508321208494,0.999999992888269,-11.5274754316169,-2.41483183785728,-0.00419221126586202,4.85568795903212,-101.831790909369
437,6378574,-366.557454425239,299.328806803295,0.999999992888268,-12.5300993679651,-1.98774391014385,-0.0042624366060462,4.50968759424128,-99.0143966330595
438,6378575,-379.494888793225,297.444063199794,0.999999992888269,-13.3020767626374,-1.82654124479079,-0.00434225306505029,4.2623872186764,-97.8187650710143
439,6378576,-393.068815106952,295.586567669887,0.999999992888269,-13.7960466336854,-1.93239490703993,-0.00442845394919858,4.10899079389339,-97.9736986638121
440,6378577,-406.982072833674,293.493850239286,0.999999992888269,-13.975723885209,-2.29413530476159,-0.00451757962016139,4.04199675231147,-99.3222756420838
441,6378578,-420.907572200461,290.920419970139,0.999999992888268,-13.8178094666975,-2.88917246560318,-0.00460605469998756,4.05513776556899,-101.810097019611
442,6378579,-434.502005528172,287.648507143938,0.999999992888268,-13.3133408107587,-3.68493240244201,-0.00469033131450889,4.14353604954178,-105.471544652507
443,6378580,-447.420597855891,283.497143706848,0.999999992888268,-12.4684102045816,-4.64072902873341,-0.00476702999796838,4.30143253960835,-110.415499223258
444,6378581,-459.332240397056,278.329195030748,0.999999992888269,-11.3042073136139,-5.70997156951066,-0.00483307453815733,4.51731504023617,-116.799539318387
445,6378582,-469.934321929615,272.056063744611,0.999999992888267,-9.8563730450134,-6.8425930376991,-0.00488581463577888,4.76621383925869,-124.769922983387
446,6378583,-478.966576359148,264.639905621384,0.999999992888268,-8.17368387314198,-7.98757674555558,-0.00492313128770004,5.00208238053121,-134.340645084756
447,6378584,-486.223299623665,256.093322291225,0.999999992888268,-6.31611715045157,-9.09545534386243,-0.00494352090236893,5.16076351175911,-145.223339935421
448,6378585,-491.563354551958,246.476619720644,0.999999992888268,-4.35237730964874,-10.1206605751971,-0.00494615545308567,5.18622481537203,-156.730386691837
449,6378586,-494.917475514259,235.892838881046,0.999999992888267,-2.35698882520093,-11.0236115361249,-0.00493091498075223,5.06824316762359,-167.931579198704
450,6378587,-496.292501653859,224.480870161591,0.999999992888268,-0.407083093480825,-11.7724442271465,-0.00489839235114255,4.85052347378213,-178.019924313228
451,6378588,-495.772302950465,212.40705086524,0.999999992888272,1.42097802865378,-12.3443047275246,-0.00484986967208071,4.59869184880449,173.433130028811
452,6378589,-493.515311217515,199.855711480012,0.999999992888268,3.05499019466738,-12.7261514505064,-0.00478726673652632,4.36655213453955,166.500930811314
453,6378590,-489.74872162304,187.019178359954,0.999999992888268,4.43015208983554,-12.9150374295058,-0.00471306469189657,4.18583893300683,161.066599227225
454,6378591,-484.759582376725,174.08775624254,0.999999992888267,5.49201953776011,-12.9178701713521,-0.0046302068672759,4.07176971618864,156.967036018326
455,6378592,-478.883133787691,161.24020324614,0.99999999288827,6.19903115779561,-12.7506729557534,-0.00454198159429787,4.03138189198921,154.072008912239
456,6378593,-472.488886255967,148.635174532591,0.999999992888265,6.52448690388163,-12.437396255697,-0.00445189148451029,4.06945265069806,152.318891754622
457,6378594,-465.965033864894,136.404050854128,0.999999992888268,6.45788480021562,-12.008349979412,-0.00436351298987972,4.19162724012948,151.729170397181
458,6378595,-459.701880990011,124.645488050482,0.99999999288827,6.00554971637976,-11.4983454202856,-0.00428035507232519,4.405176196018,152.421834146295
459,6378596,-454.075009822892,113.421927517416,0.999999992888268,5.19051979670141,-10.94464927106,-0.00420571861997156,4.7166964518567,154.627000361515
460,6378597,-449.428934398785,102.758200785087,0.999999992888267,4.05168971962981,-10.3848601818852,-0.00414256542450663,5.12384112504409,158.68627510585
461,6378598,-446.061970593516,92.6422491747451,0.999999992888268,2.64224376750009,-9.85482075576338,-0.0040934002743196,5.59591705052104,164.990678313818
462,6378599,-444.213002158703,83.0278678153049,0.999999992888268,1.02744417054833,-9.38667450728903,-0.00406017091211546,6.04399578853956,173.752989739301
463,6378600,-444.050742277761,73.8392777954881,0.99999999288827,-0.718130157514499,-9.00716837581072,-0.00404419112526669,6.31496056827801,-175.441968388005
464,6378601,-445.665981883984,64.9772362443497,0.999999992888269,-2.51377393555374,-8.73628737706835,-0.0040460880783817,6.27794814679699,-163.947830121075
465,6378602,-449.067184914178,56.3263163928411,0.999999992888269,-4.27613429204282,-8.58628964241229,-0.00406577758655522,5.95302580671265,-153.526229094633
466,6378603,-454.179642677943,47.7629320355183,0.999999992888267,-5.92282372924309,-8.5611883914993,-0.00410246748106796,5.48890349039233,-145.323984738258
467,6378604,-460.848241306453,39.1636461026848,0.999999992888269,-7.37600632063584,-8.65670343647146,-0.00415468933552204,5.02739150726148,-139.567401886879
468,6378605,-468.843735000862,30.4132929043708,0.999999992888267,-8.56579683967523,-8.86067985472694,-0.00422035676937763,4.64163406734261,-135.969702219094
469,6378606,-477.872260884318,21.4124583931313,0.99999999288827,-9.43332049074309,-9.1539467728646,-0.00429684903488918,4.35342671519428,-134.139125492087
470,6378607,-487.587685846737,12.0839016125167,0.999999992888268,-9.93329585676072,-9.51156603559126,-0.0043811149050388,4.16187796327497,-133.757761549256
471,6378608,-497.606248517225,2.37756122641736,0.999999992888268,-10.0360249174729,-9.90440007194684,-0.00446979459531641,4.05981323096951,-134.622025350896
472,6378609,-507.522856240153,-7.72612957906904,0.999999992888268,-9.7287005604094,-10.30091155546,-0.00455935335943319,4.04027062013371,-136.636625771754
473,6378610,-516.928322406772,-18.2148026540517,0.999999992888268,-9.01597268719412,-10.669095335275,-0.0046462223781743,4.09793873201231,-139.800596965492
474,6378611,-525.426787127232,-29.0446683053106,0.99999999288827,-7.91974740442566,-10.9784362051021,-0.00472694105990878,4.22785376408165,-144.193922413472
475,6378612,-532.652555964682,-40.1429544024585,0.999999992888272,-6.47822834721686,-11.201784728081,-0.00479829448525771,4.4216798424884,-149.958605719955
476,6378613,-538.285617673289,-51.4121368866909,0.999999992888268,-4.74424332582205,-11.3170476147756,-0.00485744174972731,4.66111302736271,-157.256327883176
477,6378614,-542.065161380872,-62.7357283076923,0.999999992888268,-2.78293164503091,-11.3085988435193,-0.00490202918071795,4.9094617705596,-166.175199489649
478,6378615,-543.800503701237,-73.9853041265361,0.99999999288827,-0.668896143102972,-11.1683323238176,-0.00493028363899407,5.10841185314569,-176.57295548318
479,6378616,-543.378952717049,-85.0283764074951,0.99999999288827,1.51705207955737,-10.8962956950437,-0.00494108388726063,5.19386198097405,172.07341685655
480,6378617,-540.77027329892,-95.7366748970868,0.999999992888267,3.69141021775245,-10.5008668672997,-0.00493400466183503,5.13292200674402,160.631261220409
481,6378618,-536.027570518134,-105.994369030063,0.99999999288827,5.77160421243275,-9.99845903105989,-0.00490933402998333,4.94900789318037,150.003933255463
482,6378619,-529.284568000941,-115.705762605367,0.999999992888267,7.67955153089342,-9.41276485519727,-0.00486806190776996,4.70364555886193,140.789818416015
483,6378620,-520.749418650493,-124.802015976868,0.99999999288827,9.34500790887579,-8.77357518344906,-0.00481184047397432,4.4582238939866,133.193262664677
484,6378621,-510.695338914442,-133.246497565318,0.999999992888267,10.7085500865611,-8.11523046301841,-0.00474291878314033,4.25352581475847,127.155561141169
485,6378622,-499.448497723268,-141.038435052899,0.999999992888268,11.7240636707058,-7.47478321458814,-0.00466405298383664,4.11058083226186,122.519666644674
486,6378623,-487.373711046175,-148.214623385143,0.999999992888271,12.3606282465369,-6.88996603463621,-0.0045783966634483,4.03893466977132,119.135599296523
487,6378624,-474.858587336202,-154.849047339303,0.999999992888267,12.6037196653963,-6.39707105756787,-0.0044893752427454,4.04377814031158,116.910038847724
488,6378625,-462.296833787231,-161.050385847422,0.999999992888268,12.4556807475832,-6.02885287677642,-0.00440054964333391,4.13016990486565,115.827887509775
489,6378626,-450.071465510232,-166.957477923658,0.999999992888267,11.9354450067821,-5.81256728127983,-0.00431547420967866,4.30477179903352,115.96586827882
490,6378627,-438.538658169952,-172.73294016717,0.99999999288827,11.0775318752932,-5.76825274134625,-0.00423755530488859,4.57502391520373,117.506476646405
491,6378628,-428.012949583648,-178.555227702254,0.999999992888267,9.93036472517785,-5.90735059846748,-0.00416991553357108,4.94389201280202,120.747171823757
492,6378629,-418.754429089389,-184.609518751745,0.99999999288827,8.55399323109538,-6.23174388758545,-0.00411526894989463,5.39572774732887,126.073700697133
493,6378630,-410.958458411673,-191.07787312983,0.999999992888269,7.01732792506146,-6.73327440549524,-0.00407581327016182,5.86936427673966,133.81618797368
494,6378631,-404.748348846019,-198.129162975445,0.999999992888268,5.3950159620085,-7.39377402293247,-0.00405314154653278,6.2344786918072,143.882451749007
495,6378632,-400.171282482615,-205.909297290368,0.999999992888267,3.76410220287283,-8.18562047451883,-0.00404817924611858,6.33368265215538,155.304534737342
496,6378633,-397.197616326307,-214.532258780454,0.99999999288827,2.20062807325249,-9.072801225462,-0.00406114663950054,6.11489818775202,166.365659462043
497,6378634,-395.723554479093,-224.072441913232,0.999999992888272,0.776321931898536,-10.0124428326727,-0.00409154993111797,5.68833327574091,175.566032599668
498,6378635,-395.577022137525,-234.558726117237,0.999999992888267,-0.444471120595633,-10.9567388088235,-0.00413820087922913,5.21282701609222,-177.677328732313
499,6378636,-396.526432966073,-245.970640058553,0.999999992888268,-1.40748462259113,-11.8551875999104,-0.00419926369987806,4.79071766342126,-173.229634170988
500,6378637,-398.291914900339,-258.236875515048,0.999999992888267,-2.07073462859563,-12.6570350037823,-0.00427232819919487,4.46126249405892,-170.708773788966
501,6378638,-400.558454290187,-271.236297114973,0.999999992888268,-2.40613926441982,-13.3138030954971,-0.00435450573899741,4.23025060813105,-169.756015864773
502,6378639,-402.990339148873,-284.801472492815,0.99999999288827,-2.40048905753906,-13.7817811561919,-0.00444254363074362,4.09189654351501,-170.119657711915
503,6378640,-405.246232514647,-298.724622153753,0.999999992888272,-2.05573375790919,-14.0243536173543,-0.00453295549766407,4.03876653477626,-171.66102000637
504,6378641,-406.994188538877,-312.765765688775,0.999999992888268,-1.38858323262682,-14.0140457328461,-0.00462215933836606,4.06488785282746,-174.341550536789
505,6378642,-407.925937388959,-326.662727051836,0.99999999288827,-0.429451632563152,-13.7341793684711,-0.00470662080239993,4.1654568343934,-178.209271744041
506,6378643,-407.769809399413,-340.142562150589,0.999999992888272,0.779196084428886,-13.1800484560793,-0.00478299366581396,4.33416768608512,176.616357313696
507,6378644,-406.301741688883,-352.933892125932,0.999999992888265,2.18500941615034,-12.3595455188062,-0.00484825361591986,4.55784889065876,169.974098041216
508,6378645,-403.353907943355,-364.779569618542,0.999999992888267,3.72832107146779,-11.2931962268679,-0.00489981856114167,4.80841111233265,161.729567866878
509,6378646,-398.820629384527,-375.449076147549,0.999999992888267,5.34499383635869,-10.0135869851345,-0.0049356517895187,5.03603553186128,151.907433937568
510,6378647,-392.661356352787,-384.750048287354,0.999999992888267,6.96940917442365,-8.56419974952353,-0.00495434342148342,5.17541090271067,140.861406824922
511,6378648,-384.900649090788,-392.538359077887,0.999999992888226,8.5374567373023,-6.99769721325017,-0.00495516661549933,5.17582924444365,129.339195366168
512,6378649,-375.625226574376,-398.726238083116,0.999999992887648,9.98938619650654,-5.37372878984693,-0.00493810683723013,5.03689031506764,118.277335384198
513,6378650,-364.978286983278,-403.287996385199,0.999999992887649,11.2723915459211,-3.75635210548108,-0.00490386245183178,4.80885470048932,108.429484701225
514,6378651,-353.151426351998,-406.263027949352,0.999999992887648,12.342812775695,-2.21118479058278,-0.00485381731589592,4.55716718125835,100.156325461183
515,6378652,-340.374587441977,-407.755881481908,0.999999992887648,13.1678598115431,-0.802416211653721,-0.0047899856318188,4.33201017456628,93.4868555063204
516,6378653,-326.904554175753,-407.933331494768,0.999999992887648,13.7267878351922,0.410182366668739,-0.00471493178180084,4.16175376968651,88.2881412096719
517,6378654,-313.012564433644,-407.018517509868,0.999999992887648,14.0114803459051,1.374108346504,-0.00463166836609388,4.05969778891954,84.398663139845
518,6378655,-298.971643272335,-405.282359571056,0.999999992887648,14.0264252498999,2.0467025764976,-0.00454353564596921,4.03216846836939,81.6978981262471
519,6378656,-285.044258699926,-403.032589833993,0.999999992887648,13.7880984682062,2.39732271627007,-0.00445406919742503,4.08393718505126,80.1364181417906
520,6378657,-271.47087346311,-400.600857623383,0.999999992887648,13.3237976274057,2.40900654255863,-0.00436685815785664,4.22093482898459,79.7511370551956
521,6378658,-258.459910675637,-398.328463223794,0.999999992887649,12.6699940051863,2.07953890348754,-0.00428540257921788,4.45059076160711,80.678844164991
522,6378659,-246.179571626571,-396.551348925652,0.999999992887649,11.8702928369915,1.42186273423654,-0.00421297346053728,4.77880886099109,83.1691915045665
523,6378660,-234.751844949969,-395.585020719049,0.999999992887649,10.9731093369885,0.463804390069854,-0.00415248232283151,5.20021100982102,87.5793819679085
524,6378661,-224.248932613527,-395.710088058956,0.999999992887649,10.0291795662504,-0.752884849759716,-0.00410636492232139,5.67647462896035,94.292739752912
525,6378662,-214.69219563574,-397.159091294294,0.999999992887649,9.08903108910575,-2.17413737748233,-0.00407648387511086,6.10659716718136,103.452208834591
526,6378663,-206.053597172085,-400.105237133308,0.999999992887648,8.20053798288604,-3.73576356889204,-0.0040640540317261,6.33207406993943,114.491236089665
527,6378664,-198.259498782089,-404.653583865874,0.999999992887648,7.40667830171919,-5.36613945397356,-0.00406959427839857,6.24030529806115,125.922896609033
528,6378665,-191.196553220271,-410.835113340784,0.999999992887648,6.74359992865729,-6.98927143163298,-0.00409290591017259,5.88015094286274,136.024479411462
529,6378666,-184.719339375263,-418.604000518667,0.999999992887651,6.23908354855054,-8.52810293652236,-0.0041330811859866,5.40828131913984,143.810794386344
530,6378667,-178.659306615192,-427.838249452168,0.999999992887645,5.91147013951247,-9.90791529182324,-0.00418853850338201,4.95619880824972,149.177667016994
531,6378668,-172.834540380029,-438.343713234434,0.999999992887648,5.76909601435475,-11.0596690551423,-0.00425708594702146,4.5862389896284,152.451679797874
532,6378669,-167.059830815476,-449.861361744563,0.999999992887652,5.81025228205152,-11.9231333153044,-0.00433600829841113,4.31465425018685,154.019364908134
533,6378670,-161.156522708083,-462.077512009797,0.999999992887647,6.02365896048172,-12.4496586264962,-0.00442217514199013,4.1386922752359,154.180159758058
534,6378671,-154.96164777035,-474.636598637996,0.999999992887648,6.38941818170458,-12.6044642401571,-0.00451216601628324,4.05094547103628,153.118546131244
535,6378672,-148.335887943087,-487.155942495805,0.999999992887648,6.88038726647942,-12.3683313639722,-0.004602406514895,4.04471880208578,150.912987346838
536,6378673,-141.169988114194,-499.241880265679,0.999999992887647,7.46389206322637,-11.7386204009151,-0.00468931061891907,4.11491247086775,147.549889489864
537,6378674,-133.389324704252,-510.506550288473,0.999999992887648,8.10368483678888,-10.7295603141291,-0.00476942451184857,4.2563282466971,142.937168028179
538,6378675,-124.956438265567,-520.5845944811,0.99999999288765,8.76203991973427,-9.37179104653841,-0.00483956370724405,4.45949657052041,136.925533794107
539,6378676,-115.87144826662,-529.149033956038,0.99999999288765,9.4018748155273,-7.71117379219847,-0.00489694027180564,4.70360366273543,129.357356582532
540,6378677,-106.170380900613,-535.925607566265,0.999999992887648,9.9887846978403,-5.80691730546217,-0.00493927454049835,4.94821834095145,120.170905250247
541,6378678,-95.9215502920377,-540.70492669832,0.999999992887648,10.4928842239747,-3.72909979674682,-0.00496488557457936,5.13223337717349,109.564427949551
542,6378679,-85.2202343100884,-543.351893470645,0.999999992887649,10.8903619266875,-1.55569383980346,-0.0049727586317952,5.19393546543874,98.129278395932
543,6378680,-74.1819732455277,-543.811948910383,0.999999992887648,11.164668553693,0.630775198652008,-0.00496258574139935,5.10917719778507,86.7659370794791
544,6378681,-62.9348885155479,-542.113857326718,0.999999992887648,11.3072807396401,2.74678948394538,-0.00493477762919354,4.91018099566984,76.3456633298763
545,6378682,-51.6114659262166,-538.368886666476,0.999999992887648,11.318004278717,4.71145954777727,-0.00489044801511163,4.66096305103136,67.3986596249319
546,6378683,-40.3402715567998,-532.766405158497,0.999999992887648,11.2048058379126,6.45004405983684,-0.00483136882798751,4.4201571211849,60.0728179153598
547,6378684,-29.2380669738063,-525.566074716059,0.999999992887649,10.9831869480289,7.89721100785564,-0.00475989956620467,4.22479065558133,54.2825608934635
548,6378685,-18.4027644490072,-517.086974057541,0.999999992887648,10.6751382554215,8.99989400146324,-0.00467889309919643,4.09335698185035,49.8665022194641
549,6378686,-7.90761361925931,-507.694122347369,0.999999992887648,10.3077340793537,9.71961535840155,-0.00459158220864176,4.03424999617006,46.6818195830759
550,6378687,2.20305875745604,-497.78299103552,0.99999999288765,9.91144617692285,10.0341714599353,-0.00450145011927161,4.05241732216556,44.6472386148852
551,6378688,11.9163209249811,-487.762682123051,0.999999992887647,9.51827030974608,9.93860448624138,-0.00441209173015621,4.15312760120048,43.7621830235952
552,6378689,21.2511840260062,-478.03851114595,0.99999999288765,9.15976899021003,9.4454167535358,-0.00432707013766655,4.34331557787699,44.1201607136118
553,6378690,30.2571956987299,-468.994759990895,0.99999999288765,8.86513816235065,8.58401799476158,-0.00424977468295464,4.63020838513437,45.9227398290136
554,6378691,39.0111568997466,-460.978357002068,0.999999992887648,8.6594043229556,7.39943049210531,-0.00418328499850478,5.01495946660107,49.4859297205328
555,6378692,47.6121430316408,-454.284200059435,0.999999992887647,8.56185177407966,5.95031038908558,-0.00413024912206378,5.47646708842918,55.2011494585232
556,6378693,56.1751045420042,-449.142764325715,0.999999992887648,8.58476766570493,4.3063742519709,-0.00409277705581777,5.94283294175063,63.3598970027279
557,6378694,64.8234018507862,-445.710533568991,0.999999992887648,8.73257584583362,2.54534660125257,-0.00407235701091351,6.27326479806482,73.7493579766931
558,6378695,73.6806905511138,-444.063667088708,0.999999992887648,9.00141013128425,0.749565476698367,-0.00406979604756749,6.31784483564647,85.2393987487238
559,6378696,82.8626120563068,-444.195169122122,0.999999992887649,9.37915448149423,-0.997601839273372,-0.00408518752871014,6.05313446745803,96.0709505822488
560,6378697,92.4687600861864,-446.01567083373,0.999999992887649,9.84595287924682,-2.61537271561626,-0.00411790819671294,5.60806297042715,104.875545687943
561,6378698,102.575383676571,-449.357773759066,0.999999992887648,10.3751667547782,-4.02903167777821,-0.00416664256570309,5.13640738680553,111.222581623526
562,6378699,113.229253109053,-453.983745241486,0.999999992887648,10.9347338134342,-5.17312707036229,-0.00422943574378516,4.72841776204345,115.3181513152
563,6378700,124.443057907319,-459.596208167249,0.999999992887649,11.4888603737221,-5.99424098842756,-0.00430377133100758,4.41562256118138,117.552774642012
564,6378701,136.192628629594,-465.851335884444,0.999999992887648,11.999960919958,-6.45321151781758,-0.00438667221246335,4.20071419547744,118.269773017844
565,6378702,148.416180451394,-472.37395450283,0.999999992887647,12.4307444828013,-6.52671167891061,-0.00447481925074774,4.0771844489403,117.701309952786
566,6378703,161.015671185073,-478.773873663393,0.999999992887648,12.7463384322233,-6.20811905886574,-0.00456468361440264,4.03774771763987,115.968221902397
